  Dx,  Dy,  Dx2,  Dy2,  ALT
   0,   0, -12,  -9,  30
   0,   0, -12,  -9,  30
   0,   0, -12,  -9,  30
   0,   0, -12,  -9,  30
   0,   0, -12,  -9,  30
   0,   0, -12,  -9,  30
   0,   0, -12,  -8,  30
   0,   0, -12,  -8,  30
   0,   0, -12,  -8,  30
   0,   0, -12,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -8,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -7,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -11,  -6,  30
   0,   0, -10,  -6,  30
   0,   0, -10,  -6,  30
   0,   0, -10,  -6,  30
   0,   0, -10,  -6,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -5,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0, -10,  -4,  30
   0,   0,  -9,  -4,  30
   0,   0,  -9,  -4,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -3,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -9,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -2,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,  -1,  30
   0,   0,  -8,   0,  30
   0,   0,  -8,   0,  30
   0,   0,  -8,   0,  30
   0,   0,  -8,   0,  30
   0,   0,  -8,   0,  30
   0,   0,  -8,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   0,  30
   0,   0,  -7,   1,  30
   0,   0,  -7,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   1,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   2,  30
   0,   0,  -6,   3,  30
   0,   0,  -6,   3,  30
   0,   0,  -6,   3,  30
   0,   0,  -6,   3,  30
   0,   0,  -6,   3,  30
   0,   0,  -6,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   3,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -5,   4,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   5,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -4,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   6,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   7,  30
   0,   0,  -3,   8,  30
   0,   0,  -3,   8,  30
   0,   0,  -3,   8,  30
   0,   0,  -3,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
  -1,   0,  -2,   8,  30
  -1,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   8,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -2,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,   9,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   1,  -1,  10,  30
   0,   1,  -1,  10,  30
   0,   1,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,  -1,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  10,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  11,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  12,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   0,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  13,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   1,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  14,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   2,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  15,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   1,   3,  16,  30
   0,   1,   3,  16,  30
   0,   1,   3,  16,  30
   0,   1,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,  -1,   3,  16,  30
   0,  -1,   3,  16,  30
   0,  -1,   3,  16,  30
   0,  -1,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
   0,   0,   3,  16,  30
